Sol Mercurio Venus Tierra Marte Jupiter Saturno Urano Neptuno Pluton
-0.007036 0.482222 0.164952 0.815293 0.828423 4.686494 8.532712 18.502829 -13.578336 36.938313 
-0.007066 0.455423 -0.019537 0.897639 0.722531 4.714544 8.549517 18.494339 -13.603784 36.950851 
-0.007095 0.347140 -0.203219 0.959408 0.612608 4.741688 8.566037 18.485781 -13.629219 36.963383 
-0.007122 0.178016 -0.374184 0.999151 0.499220 4.767924 8.582272 18.477154 -13.654642 36.975906 
-0.007149 -0.026470 -0.521328 1.015885 0.382961 4.793247 8.598220 18.468458 -13.680054 36.988422 
-0.007175 -0.226250 -0.635170 1.009117 0.264458 4.817654 8.613881 18.459696 -13.705453 37.000931 
-0.007200 -0.348548 -0.708529 0.978859 0.144367 4.841143 8.629254 18.450865 -13.730840 37.013435 
-0.007223 -0.288622 -0.736995 0.925644 0.023374 4.863709 8.644340 18.441965 -13.756214 37.025932 
-0.007247 -0.053278 -0.719160 0.850532 -0.097804 4.885352 8.659136 18.432997 -13.781577 37.038422 
-0.007269 0.203980 -0.656614 0.755101 -0.218420 4.906066 8.673643 18.423960 -13.806928 37.050903 
-0.007290 0.395211 -0.553722 0.641436 -0.337703 4.925852 8.687860 18.414856 -13.832266 37.063377 
-0.007310 0.496617 -0.417236 0.512095 -0.454854 4.944706 8.701787 18.405684 -13.857592 37.075844 
-0.007329 0.506025 -0.255795 0.370075 -0.569052 4.962626 8.715423 18.396442 -13.882905 37.088303 
-0.007347 0.427703 -0.079353 0.218746 -0.679456 4.979612 8.728766 18.387133 -13.908206 37.100754 
-0.007365 0.270018 0.101407 0.061787 -0.785215 4.995660 8.741818 18.377756 -13.933495 37.113197 
-0.007381 0.050526 0.275674 -0.096911 -0.885466 5.010771 8.754578 18.368311 -13.958771 37.125633 
-0.007396 -0.187023 0.433067 -0.253337 -0.979348 5.024942 8.767044 18.358797 -13.984035 37.138062 
-0.007410 -0.339261 0.564182 -0.403480 -1.066007 5.038173 8.779217 18.349215 -14.009286 37.150482 
-0.007424 -0.284719 0.661078 -0.543443 -1.144606 5.050462 8.791096 18.339565 -14.034525 37.162895 
-0.007436 -0.081855 0.717721 -0.669566 -1.214339 5.061810 8.802680 18.329847 -14.059752 37.175301 
-0.007447 0.147393 0.730356 -0.778540 -1.274441 5.072216 8.813970 18.320061 -14.084966 37.187698 
-0.007457 0.338876 0.697793 -0.867517 -1.324201 5.081680 8.824964 18.310207 -14.110168 37.200092 
-0.007466 0.464145 0.621576 -0.934198 -1.362979 5.090201 8.835662 18.300285 -14.135357 37.212479 
-0.007474 0.508397 0.506000 -0.976904 -1.390220 5.097781 8.846065 18.290295 -14.160534 37.224857 
-0.007481 0.461809 0.357959 -0.994625 -1.405466 5.104418 8.856171 18.280237 -14.185699 37.237228 
-0.007487 0.318454 0.186596 -0.987039 -1.408376 5.110115 8.865979 18.270111 -14.210850 37.249592 
-0.007493 0.084785 0.002750 -0.954507 -1.398731 5.114871 8.875490 18.259918 -14.235989 37.261948 
-0.007497 -0.187352 -0.181757 -0.898047 -1.376451 5.118687 8.884704 18.249657 -14.261115 37.274296 
-0.007500 -0.352345 -0.354960 -0.819284 -1.341601 5.121564 8.893619 18.239326 -14.286229 37.286636 
-0.007503 -0.315196 -0.505619 -0.720386 -1.294395 5.123505 8.902235 18.228930 -14.311330 37.298969 
-0.007504 -0.153624 -0.624046 -0.603982 -1.235196 5.124509 8.910553 18.218464 -14.336418 37.311295 
-0.007505 0.047419 -0.702790 -0.473082 -1.164516 5.124579 8.918571 18.207932 -14.361494 37.323612 
-0.007505 0.237316 -0.737119 -0.330981 -1.083009 5.123716 8.926291 18.197330 -14.386557 37.335922 
-0.007505 0.384375 -0.725270 -0.181176 -0.991454 5.121923 8.933710 18.186663 -14.411607 37.348225 
-0.007503 0.463918 -0.668462 -0.027273 -0.890749 5.119202 8.940829 18.175926 -14.436645 37.360519 
-0.007500 0.452215 -0.570695 0.127093 -0.781888 5.115554 8.947649 18.165123 -14.461669 37.372807 
-0.007497 0.325883 -0.438391 0.278337 -0.665945 5.110983 8.954167 18.154251 -14.486681 37.385086 
-0.007492 0.077801 -0.279913 0.422994 -0.544051 5.105490 8.960385 18.143312 -14.511680 37.397358 
-0.007487 -0.216990 -0.105018 0.557784 -0.417376 5.099079 8.966302 18.132305 -14.536666 37.409622 
-0.007481 -0.382079 0.075719 0.679673 -0.287107 5.091753 8.971917 18.121231 -14.561639 37.421879 
-0.007473 -0.374354 0.251492 0.785919 -0.154429 5.083514 8.977231 18.110088 -14.586599 37.434132 
-0.007465 -0.255360 0.411829 0.874126 -0.020510 5.074366 8.982244 18.098879 -14.611547 37.446377 
-0.007456 -0.082154 0.547133 0.942284 0.113519 5.064312 8.986954 18.087601 -14.636480 37.458614 
-0.007445 0.104557 0.649195 0.988801 0.246569 5.053356 8.991362 18.076256 -14.661402 37.470844 
-0.007434 0.272123 0.711647 1.012545 0.377612 5.041501 8.995467 18.064842 -14.686310 37.483067 
-0.007421 0.388159 0.730363 1.012862 0.505681 5.028752 8.999270 18.053362 -14.711205 37.495281 
-0.007407 0.414188 0.703769 0.989605 0.629881 5.015112 9.002771 18.041815 -14.736088 37.507488 
-0.007392 0.304666 0.633036 0.943146 0.749391 5.000586 9.005969 18.030199 -14.760957 37.519688 
-0.007376 0.042339 0.522128 0.874384 0.863465 4.985177 9.008864 18.018517 -14.785812 37.531879 
-0.007358 -0.251095 0.377662 0.784744 0.971432 4.968890 9.011456 18.006767 -14.810656 37.544064 
-0.007340 -0.417632 0.208575 0.676167 1.072697 4.951730 9.013745 17.994949 -14.835485 37.556240 
-0.007321 -0.443254 0.025580 0.551082 1.166737 4.933701 9.015731 17.983065 -14.860302 37.568409 
-0.007301 -0.364970 -0.159543 0.412372 1.253099 4.914809 9.017413 17.971113 -14.885105 37.580570 
-0.007280 -0.219149 -0.334788 0.263316 1.331400 4.895058 9.018792 17.959095 -14.909895 37.592724 
-0.007258 -0.037015 -0.488795 0.107524 1.401317 4.874453 9.019868 17.947008 -14.934672 37.604870 
-0.007235 0.150400 -0.611682 -0.051153 1.462591 4.852999 9.020640 17.934855 -14.959436 37.617008 
-0.007211 0.304721 -0.695734 -0.208715 1.515018 4.830702 9.021109 17.922634 -14.984187 37.629139 
-0.007187 0.370135 -0.735903 -0.361131 1.558445 4.807568 9.021274 17.910347 -15.008924 37.641262 
-0.007162 0.273003 -0.730070 -0.504451 1.592774 4.783602 9.021135 17.897991 -15.033648 37.653378 
-0.007136 0.006443 -0.679076 -0.634933 1.617950 4.758809 9.020694 17.885569 -15.058359 37.665485 
-0.007109 -0.267921 -0.586553 -0.749157 1.633961 4.733196 9.019948 17.873079 -15.083056 37.677586 
-0.007082 -0.440231 -0.458582 -0.844136 1.640840 4.706768 9.018899 17.860523 -15.107740 37.689678 
-0.007054 -0.498605 -0.303242 -0.917415 1.638654 4.679532 9.017547 17.847900 -15.132411 37.701763 
-0.007025 -0.458820 -0.130081 -0.967139 1.627508 4.651493 9.015891 17.835211 -15.157068 37.713840 
-0.006996 -0.340447 0.050443 -0.992112 1.607544 4.622658 9.013932 17.822453 -15.181712 37.725910 
-0.006965 -0.164394 0.227542 -0.991823 1.578932 4.593034 9.011670 17.809628 -15.206342 37.737972 
-0.006934 0.042566 0.390657 -0.966444 1.541878 4.562626 9.009105 17.796736 -15.230958 37.750027 
-0.006902 0.236876 0.530014 -0.916811 1.496615 4.531443 9.006236 17.783777 -15.255561 37.762077 
-0.006870 0.339235 0.637138 -0.844381 1.443408 4.499489 9.003064 17.770752 -15.280150 37.774120 
-0.006836 0.247492 0.705334 -0.751167 1.382549 4.466773 8.999590 17.757660 -15.304727 37.786156 
-0.006801 -0.000202 0.730110 -0.639667 1.314359 4.433301 8.995812 17.744501 -15.329289 37.798183 
-0.006766 -0.250843 0.709509 -0.512777 1.239187 4.399080 8.991733 17.731276 -15.353838 37.810204 
-0.006730 -0.429616 0.644329 -0.373710 1.157412 4.364117 8.987350 17.717983 -15.378373 37.822216 
-0.006693 -0.517703 0.538198 -0.225898 1.069438 4.328419 8.982666 17.704624 -15.402895 37.834221 
-0.006655 -0.514247 0.397449 -0.072912 0.975699 4.291995 8.977679 17.691198 -15.427402 37.846218 
-0.006616 -0.423943 0.230806 0.081624 0.876659 4.254850 8.972391 17.677706 -15.451897 37.858208 
-0.006576 -0.255865 0.048848 0.234113 0.772809 4.216993 8.966801 17.664148 -15.476377 37.870190 
-0.006536 -0.029834 -0.136700 0.381054 0.664670 4.178432 8.960909 17.650524 -15.500844 37.882164 
-0.006495 0.203922 -0.313801 0.519109 0.552795 4.139173 8.954716 17.636833 -15.525297 37.894131 
-0.006453 0.331567 -0.470988 0.645166 0.437765 4.099225 8.948222 17.623075 -15.549736 37.906090 
-0.006410 0.247381 -0.598192 0.756388 0.320193 4.058596 8.941427 17.609251 -15.574162 37.918041 
-0.006367 0.034737 -0.687447 0.850266 0.200722 4.017292 8.934332 17.595360 -15.598573 37.929985 
-0.006323 -0.191590 -0.733395 0.924663 0.080028 3.975324 8.926936 17.581404 -15.622971 37.941921 
-0.006278 -0.374727 -0.733564 0.977851 -0.041186 3.932698 8.919241 17.567381 -15.647354 37.953850 
-0.006233 -0.489099 -0.688425 1.008546 -0.162184 3.889422 8.911245 17.553291 -15.671724 37.965771 
-0.006187 -0.520840 -0.601235 1.015941 -0.282204 3.845506 8.902950 17.539135 -15.696080 37.977684 
-0.006141 -0.460487 -0.477733 0.999727 -0.400455 3.800957 8.894357 17.524914 -15.720423 37.989590 
-0.006093 -0.302940 -0.325704 0.960113 -0.516123 3.755783 8.885465 17.510626 -15.744751 38.001488 
-0.006045 -0.058312 -0.154475 0.897837 -0.628375 3.709993 8.876274 17.496271 -15.769065 38.013378 
-0.005997 0.209574 0.025627 0.814169 -0.736359 3.663596 8.866785 17.481852 -15.793365 38.025261 
-0.005947 0.345469 0.203843 0.710901 -0.839214 3.616600 8.856998 17.467365 -15.817652 38.037136 
-0.005897 0.283719 0.369547 0.590329 -0.936074 3.569014 8.846914 17.452812 -15.841924 38.049004 
-0.005846 0.112274 0.512793 0.455215 -1.026079 3.520845 8.836534 17.438194 -15.866182 38.060863 
-0.005794 -0.089456 0.624856 0.308740 -1.108381 3.472104 8.825856 17.423510 -15.890427 38.072716 
-0.005742 -0.274729 0.698721 0.154438 -1.182156 3.422799 8.814882 17.408760 -15.914657 38.084560 
-0.005689 -0.413445 0.729531 -0.003888 -1.246617 3.372939 8.803613 17.393944 -15.938872 38.096397 
-0.005635 -0.481282 0.714947 -0.162259 -1.301026 3.322532 8.792048 17.379063 -15.963074 38.108227 
-0.005580 -0.454325 0.655394 -0.316630 -1.344711 3.271588 8.780189 17.364115 -15.987262 38.120049 
-0.005525 -0.309726 0.554156 -0.463010 -1.377075 3.220116 8.768035 17.349102 -16.011435 38.131863 
-0.005469 -0.046601 0.417276 -0.597582 -1.397619 3.168125 8.755587 17.334023 -16.035593 38.143669 
-0.005413 0.240100 0.253255 -0.716822 -1.405947 3.115623 8.742846 17.318878 -16.059738 38.155468 
-0.005356 0.378077 0.072525 -0.817614 -1.401789 3.062621 8.729811 17.303669 -16.083870 38.167259 
-0.005299 0.350181 -0.113254 -0.897348 -1.385003 3.009127 8.716484 17.288393 -16.107986 38.179043 
-0.005241 0.220588 -0.292027 -0.953999 -1.355595 2.955151 8.702866 17.273052 -16.132090 38.190819 
-0.005182 0.043468 -0.452229 -0.986188 -1.313713 2.900702 8.688955 17.257647 -16.156178 38.202587 
-0.005124 -0.142293 -0.583617 -0.993214 -1.259659 2.845788 8.674754 17.242174 -16.180252 38.214348 
-0.005065 -0.304550 -0.677980 -0.975062 -1.193885 2.790421 8.660262 17.226637 -16.204311 38.226101 
-0.005005 -0.410344 -0.729657 -0.932382 -1.116986 2.734609 8.645481 17.211035 -16.228355 38.237846 
-0.004945 -0.419810 -0.735826 -0.866458 -1.029689 2.678362 8.630410 17.195368 -16.252386 38.249584 
-0.004885 -0.287379 -0.696586 -0.779145 -0.932845 2.621688 8.615050 17.179634 -16.276402 38.261314 
-0.004825 -0.008418 -0.614821 -0.672802 -0.827410 2.564599 8.599402 17.163836 -16.300404 38.273037 
-0.004765 0.272791 -0.495919 -0.550209 -0.714425 2.507102 8.583467 17.147972 -16.324390 38.284752 
-0.004704 0.417564 -0.347365 -0.414483 -0.594998 2.449209 8.567245 17.132044 -16.348364 38.296459 
-0.004642 0.426021 -0.178258 -0.268987 -0.470285 2.390929 8.550737 17.116051 -16.372322 38.308159 
-0.004580 0.336210 0.001218 -0.117250 -0.341466 2.332270 8.533943 17.099993 -16.396265 38.319851 
-0.004518 0.183490 0.180348 0.037125 -0.209727 2.273243 8.516864 17.083870 -16.420195 38.331535 
-0.004455 -0.001372 0.348448 0.190534 -0.076242 2.213859 8.499500 17.067682 -16.444109 38.343212 
-0.004392 -0.186791 0.495418 0.339446 0.057841 2.154125 8.481853 17.051430 -16.468010 38.354881 
-0.004329 -0.332428 0.612291 0.480473 0.191417 2.094053 8.463923 17.035112 -16.491896 38.366543 
-0.004264 -0.378960 0.691742 0.610430 0.323433 2.033652 8.445711 17.018730 -16.515766 38.378197 
-0.004200 -0.253394 0.728557 0.726389 0.452897 1.972932 8.427217 17.002283 -16.539623 38.389843 
-0.004134 0.026246 0.720017 0.825735 0.578886 1.911903 8.408442 16.985771 -16.563465 38.401482 
-0.004069 0.289195 0.666170 0.906206 0.700548 1.850575 8.389386 16.969194 -16.587292 38.413113 
-0.004002 0.444575 0.569951 0.965939 0.817105 1.788957 8.370051 16.952553 -16.611103 38.424736 
-0.003936 0.487728 0.437104 1.003506 0.927855 1.727060 8.350437 16.935846 -16.634901 38.436352 
-0.003868 0.435531 0.275893 1.017944 1.032172 1.664893 8.330545 16.919075 -16.658684 38.447960 
-0.003801 0.307590 0.096590 1.008785 1.129503 1.602466 8.310376 16.902241 -16.682451 38.459560 
-0.003732 0.125207 -0.089225 0.976076 1.219365 1.539790 8.289930 16.885342 -16.706203 38.471153 
-0.003664 -0.083285 -0.269493 0.920393 1.301344 1.476875 8.269209 16.868378 -16.729942 38.482738 
-0.003595 -0.270351 -0.432560 0.842849 1.375091 1.413730 8.248212 16.851349 -16.753666 38.494316 
-0.003526 -0.350055 -0.568019 0.745086 1.440320 1.350365 8.226941 16.834257 -16.777374 38.505886 
-0.003456 -0.227207 -0.667419 0.629258 1.496800 1.286790 8.205397 16.817101 -16.801067 38.517448 
-0.003387 0.029210 -0.724796 0.498006 1.544358 1.223017 8.183579 16.799879 -16.824747 38.529003 
-0.003317 0.271976 -0.736983 0.354403 1.582868 1.159053 8.161490 16.782595 -16.848412 38.540550 
-0.003247 0.438157 -0.703704 0.201902 1.612255 1.094911 8.139131 16.765245 -16.872061 38.552090 
-0.003177 0.513086 -0.627467 0.044249 1.632488 1.030598 8.116501 16.747833 -16.895695 38.563622 
-0.003107 0.497004 -0.513305 -0.114605 1.643577 0.966127 8.093601 16.730356 -16.919313 38.575146 
-0.003036 0.395033 -0.368395 -0.270613 1.645573 0.901506 8.070434 16.712816 -16.942917 38.586662 
-0.002966 0.217092 -0.201599 -0.419749 1.638563 0.836747 8.046998 16.695211 -16.966505 38.598171 
-0.002895 -0.014343 -0.022946 -0.558131 1.622668 0.771858 8.023296 16.677544 -16.990080 38.609673 
-0.002824 -0.241738 0.156902 -0.682138 1.598046 0.706850 7.999329 16.659811 -17.013639 38.621166 
-0.002753 -0.341857 0.327213 -0.788531 1.564883 0.641733 7.975096 16.642015 -17.037184 38.632652 
-0.002682 -0.230567 0.477744 -0.874554 1.523399 0.576517 7.950600 16.624157 -17.060713 38.644131 
-0.002611 -0.010571 0.599294 -0.938015 1.473843 0.511213 7.925840 16.606234 -17.084227 38.655602 
-0.002539 0.211920 0.684233 -0.977356 1.416491 0.445830 7.900819 16.588247 -17.107725 38.667065 
-0.002468 0.386475 0.726996 -0.991689 1.351650 0.380379 7.875536 16.570198 -17.131208 38.678520 
-0.002396 0.489965 0.724487 -0.980807 1.279657 0.314869 7.849993 16.552084 -17.154676 38.689968 
-0.002324 0.509305 0.676379 -0.945177 1.200873 0.249310 7.824191 16.533907 -17.178129 38.701408 
-0.002252 0.435373 0.585258 -0.885907 1.115690 0.183713 7.798130 16.515667 -17.201567 38.712841 
-0.002180 0.264076 0.456565 -0.804689 1.024528 0.118088 7.771812 16.497364 -17.224989 38.724262 
-0.002107 0.009943 0.298322 -0.703737 0.927837 0.052445 7.745238 16.478998 -17.248396 38.735676 
-0.002035 -0.249899 0.120631 -0.585708 0.826095 -0.013207 7.718408 16.460569 -17.271788 38.747082 
-0.001962 -0.355416 -0.065019 -0.453618 0.719809 -0.078857 7.691324 16.442078 -17.295164 38.758480 
-0.001890 -0.271534 -0.246579 -0.310757 0.609518 -0.144495 7.663987 16.423523 -17.318525 38.769871 
-0.001817 -0.091821 -0.412326 -0.160599 0.495791 -0.210111 7.636397 16.404905 -17.341871 38.781254 
-0.001745 0.109886 -0.551697 -0.006723 0.379228 -0.275695 7.608556 16.386225 -17.365202 38.792629 
-0.001672 0.290227 -0.656016 0.147269 0.260459 -0.341237 7.580464 16.367481 -17.388517 38.803997 
-0.001600 0.420406 -0.719025 0.297825 0.140148 -0.406728 7.552124 16.348675 -17.411818 38.815357 
-0.001528 0.476311 -0.737216 0.441511 0.018987 -0.472157 7.523535 16.329805 -17.435102 38.826710 
-0.001455 0.433823 -0.709937 0.575078 -0.102299 -0.537514 7.494699 16.310873 -17.458370 38.838055 
-0.001383 0.271005 -0.639317 0.695514 -0.222958 -0.602789 7.465617 16.291878 -17.481623 38.849392 
-0.001311 -0.005039 -0.530028 0.800101 -0.342206 -0.667973 7.436290 16.272821 -17.504860 38.860722 
-0.001239 -0.278866 -0.388930 0.886460 -0.459239 -0.733055 7.406719 16.253702 -17.528082 38.872044 
-0.001167 -0.389740 -0.224633 0.952597 -0.573226 -0.798025 7.376905 16.234520 -17.551289 38.883358 
-0.001095 -0.343056 -0.047005 0.996939 -0.683319 -0.862875 7.346850 16.215275 -17.574480 38.894665 
-0.001023 -0.203779 0.133360 1.018374 -0.788658 -0.927593 7.316554 16.195969 -17.597656 38.905964 
-0.000951 -0.023288 0.305695 1.016274 -0.888375 -0.992171 7.286018 16.176600 -17.620815 38.917255 
-0.000879 0.161115 0.459621 0.990525 -0.981601 -1.056598 7.255244 16.157167 -17.643959 38.928539 
-0.000807 0.317615 0.585714 0.941541 -1.067480 -1.120864 7.224233 16.137674 -17.667088 38.939816 
-0.000735 0.412555 0.676048 0.870273 -1.145172 -1.184960 7.192986 16.118118 -17.690201 38.951084 
-0.000663 0.404668 0.724709 0.778209 -1.213872 -1.248876 7.161503 16.098501 -17.713299 38.962345 
-0.000590 0.249208 0.728227 0.667362 -1.272817 -1.312602 7.129787 16.078821 -17.736380 38.973598 
-0.000518 -0.042697 0.685902 0.540238 -1.321303 -1.376129 7.097838 16.059080 -17.759445 38.984844 
-0.000446 -0.308478 0.599967 0.399802 -1.358699 -1.439447 7.065658 16.039278 -17.782495 38.996082 
-0.000373 -0.431755 0.475556 0.249414 -1.384463 -1.502546 7.033247 16.019413 -17.805531 39.007313 
-0.000301 -0.423830 0.320442 0.092757 -1.398153 -1.565417 7.000608 15.999487 -17.828548 39.018536 
-0.000229 -0.323103 0.144546 -0.066257 -1.399445 -1.628051 6.967741 15.979499 -17.851551 39.029747 
-0.000157 -0.163945 -0.040745 -0.223586 -1.388145 -1.690436 6.934646 15.959450 -17.874538 39.040951 
-0.000085 0.023213 -0.223406 -0.375180 -1.364196 -1.752565 6.901326 15.939339 -17.897509 39.052147 
-0.000014 0.206080 -0.391653 -0.517096 -1.327689 -1.814428 6.867782 15.919167 -17.920464 39.063335 
0.000057 0.342152 -0.534786 -0.645628 -1.278862 -1.876015 6.834015 15.898932 -17.943403 39.074516 
0.000128 0.368579 -0.643910 -0.757419 -1.218108 -1.937316 6.800026 15.878637 -17.966326 39.085690 
0.000199 0.215181 -0.712485 -0.849570 -1.145962 -1.998323 6.765816 15.858281 -17.989233 39.096855 
0.000269 -0.072654 -0.736664 -0.919727 -1.063099 -2.059026 6.731387 15.837864 -18.012125 39.108013 
0.000339 -0.322424 -0.715425 -0.966156 -0.970322 -2.119416 6.696740 15.817386 -18.035000 39.119164 
0.000408 -0.460983 -0.650514 -0.987781 -0.868542 -2.179483 6.661875 15.796846 -18.057859 39.130306 
0.000477 -0.489301 -0.546236 -0.984207 -0.758768 -2.239218 6.626795 15.776246 -18.080704 39.141441 
0.000545 -0.425014 -0.409123 -0.955714 -0.642080 -2.298613 6.591501 15.755585 -18.103531 39.152569 
0.000613 -0.287767 -0.247526 -0.903232 -0.519615 -2.357657 6.555993 15.734862 -18.126343 39.163689 
0.000681 -0.099387 -0.071134 -0.828287 -0.392542 -2.416342 6.520274 15.714080 -18.149137 39.174801 
0.000748 0.109961 0.109541 -0.732947 -0.262042 -2.474658 6.484344 15.693236 -18.171917 39.185905 
0.000815 0.288278 0.283709 -0.619738 -0.129296 -2.532598 6.448205 15.672332 -18.194679 39.197002 
0.000881 0.343230 0.440868 -0.491571 0.004542 -2.590151 6.411858 15.651367 -18.217426 39.208092 
0.000948 0.191547 0.571378 -0.351653 0.138349 -2.647308 6.375304 15.630342 -18.240158 39.219173 
0.001014 -0.069904 0.667023 -0.203402 0.271053 -2.704061 6.338545 15.609257 -18.262873 39.230247 
0.001080 -0.303506 0.721543 -0.050361 0.401638 -2.760401 6.301582 15.588111 -18.285572 39.241310 
0.001145 -0.456747 0.731096 0.103875 0.529154 -2.816320 6.264417 15.566905 -18.308254 39.252365 
0.001210 -0.518376 0.694606 0.255739 0.652721 -2.871807 6.227049 15.545639 -18.330921 39.263412 
0.001276 -0.489558 0.613952 0.401763 0.771532 -2.926855 6.189482 15.524313 -18.353571 39.274452 
0.001340 -0.375871 0.493953 0.538638 0.884853 -2.981455 6.151716 15.502927 -18.376204 39.285484 
0.001405 -0.188251 0.342125 0.663273 0.992028 -3.035599 6.113753 15.481481 -18.398821 39.296509 
0.001469 0.047696 0.168204 0.772856 1.092472 -3.089277 6.075593 15.459974 -18.421421 39.307526 
0.001533 0.266276 -0.016538 0.864895 1.185673 -3.142481 6.037239 15.438408 -18.444006 39.318535 
0.001597 0.336837 -0.200111 0.937270 1.271187 -3.195202 5.998692 15.416781 -18.466574 39.329536 
0.001660 0.201639 -0.370682 0.988269 1.348637 -3.247433 5.959952 15.395096 -18.489126 39.340530 
0.001723 -0.023246 -0.517421 1.016630 1.417709 -3.299165 5.921021 15.373350 -18.511662 39.351517 
0.001785 -0.240754 -0.631227 1.021571 1.478147 -3.350390 5.881902 15.351545 -18.534180 39.362495 
0.001847 -0.406124 -0.705284 1.002814 1.529751 -3.401099 5.842595 15.329680 -18.556683 39.373466 
0.001909 -0.498324 -0.735411 0.960611 1.572374 -3.451284 5.803102 15.307756 -18.579168 39.384430 
0.001970 -0.504940 -0.720216 0.895751 1.605916 -3.500937 5.763422 15.285773 -18.601639 39.395386 
0.002030 -0.417217 -0.661062 0.809565 1.630325 -3.550050 5.723560 15.263731 -18.624092 39.406330 
0.002090 -0.232300 -0.561884 0.703916 1.645590 -3.598615 5.683515 15.241630 -18.646528 39.417267 
0.002150 0.030018 -0.428885 0.581177 1.651744 -3.646624 5.643289 15.219469 -18.668949 39.428196 
0.002209 0.278338 -0.270148 0.444193 1.648853 -3.694068 5.602884 15.197249 -18.691353 39.439117 
0.002267 0.353691 -0.095174 0.296225 1.637023 -3.740941 5.562301 15.174971 -18.713739 39.450031 
0.002325 0.250538 0.085612 0.140882 1.616392 -3.787235 5.521541 15.152633 -18.736111 39.460938 
0.002383 0.064420 0.261412 -0.017967 1.587131 -3.832941 5.480605 15.130237 -18.758465 39.471836 
0.002440 -0.136205 0.421612 -0.176298 1.549444 -3.878052 5.439496 15.107781 -18.780802 39.482727 
0.002496 -0.310912 0.556369 -0.330043 1.503563 -3.922560 5.398214 15.085267 -18.803122 39.493610 
0.002552 -0.431974 0.657190 -0.475212 1.449751 -3.966459 5.356762 15.062695 -18.825426 39.504486 
0.002608 -0.475366 0.717479 -0.608016 1.388300 -4.009740 5.315140 15.040064 -18.847713 39.515354 
0.002663 -0.416773 0.733029 -0.724990 1.319530 -4.052396 5.273350 15.017374 -18.869984 39.526215 
0.002718 -0.235640 0.702392 -0.823097 1.243790 -4.094420 5.231393 14.994626 -18.892237 39.537067 
0.002772 0.051054 0.627090 -0.899828 1.161458 -4.135805 5.189271 14.971820 -18.914474 39.547913 
0.002825 0.308243 0.511625 -0.953274 1.072940 -4.176543 5.146985 14.948956 -18.936695 39.558746 
0.002878 0.393158 0.363247 -0.982174 0.978671 -4.216627 5.104537 14.926033 -18.958899 39.569572 
0.002931 0.329579 0.191491 -0.985945 0.879115 -4.256051 5.061928 14.903052 -18.981085 39.580391 
0.002982 0.181941 0.007499 -0.964680 0.774766 -4.294807 5.019160 14.880013 -19.003254 39.591202 
0.003034 -0.000976 -0.176785 -0.919128 0.666150 -4.332889 4.976233 14.856917 -19.025408 39.602005 
0.003084 -0.183199 -0.349497 -0.850646 0.553822 -4.370290 4.933151 14.833763 -19.047544 39.612801 
0.003134 -0.333065 -0.499690 -0.761148 0.438367 -4.407002 4.889913 14.810551 -19.069664 39.623589 
0.003183 -0.416079 -0.618064 -0.653028 0.320405 -4.443020 4.846522 14.787281 -19.091766 39.634369 
0.003231 -0.389606 -0.697531 -0.529082 0.200584 -4.478337 4.802979 14.763954 -19.113852 39.645142 
0.003278 -0.210846 -0.733581 -0.392428 0.079587 -4.512947 4.759285 14.740569 -19.135920 39.655907 
0.003325 0.090206 -0.724452 -0.246418 -0.041874 -4.546842 4.715442 14.717127 -19.157970 39.666664 
0.003370 0.338542 -0.671123 -0.094555 -0.163056 -4.580018 4.671452 14.693627 -19.180004 39.677414 
0.003415 0.441182 -0.577156 0.059585 -0.283188 -4.612467 4.627315 14.670071 -19.202023 39.688152 
0.003460 0.418029 -0.448417 0.212426 -0.401470 -4.644184 4.583034 14.646457 -19.224024 39.698883 
0.003503 0.307367 -0.292712 0.360472 -0.517079 -4.675162 4.538610 14.622786 -19.246008 39.709606 
0.003546 0.142652 -0.119348 0.500360 -0.629171 -4.705396 4.494044 14.599057 -19.267975 39.720322 
0.003589 -0.045896 0.061352 0.628931 -0.736887 -4.734879 4.449338 14.575273 -19.289925 39.731030 
0.003630 -0.225133 0.238590 0.743279 -0.839357 -4.763607 4.404494 14.551431 -19.311857 39.741730 
0.003671 -0.350196 0.401651 0.840806 -0.935709 -4.791573 4.359512 14.527532 -19.333773 39.752422 
0.003712 -0.354841 0.540501 0.919268 -1.025075 -4.818772 4.314395 14.503576 -19.355671 39.763107 
0.003752 -0.174388 0.646376 0.976819 -1.106604 -4.845198 4.269144 14.479565 -19.377552 39.773785 
0.003791 0.117558 0.712356 1.012049 -1.179471 -4.870846 4.223760 14.455496 -19.399416 39.784454 
0.003830 0.353322 0.733873 1.024018 -1.242890 -4.895711 4.178245 14.431371 -19.421263 39.795116 
0.003868 0.475700 0.709109 1.012289 -1.296128 -4.919788 4.132600 14.407189 -19.443092 39.805767 
0.003906 0.490033 0.639233 0.976948 -1.338520 -4.943071 4.086827 14.382952 -19.464905 39.816410 
0.003943 0.414459 0.528422 0.918622 -1.369481 -4.965556 4.040928 14.358658 -19.486700 39.827045 
0.003980 0.268687 0.383656 0.838481 -1.388527 -4.987237 3.994904 14.334308 -19.508478 39.837673 
0.004016 0.075189 0.214253 0.738237 -1.395282 -5.008111 3.948757 14.309902 -19.530239 39.848293 
0.004051 -0.133780 0.031218 0.620122 -1.389496 -5.028171 3.902487 14.285440 -19.551983 39.858906 
