Sol Mercurio Venus Tierra Marte Jupiter Saturno Urano Neptuno Pluton
-0.000167 -0.005177 0.024517 0.000132 -0.011836 0.054576 0.383959 -0.157697 0.235360 -5.040251 
-0.000165 -0.029109 0.032526 0.000091 -0.015934 0.053183 0.383054 -0.158087 0.234503 -5.034054 
-0.000163 -0.047811 0.038470 0.000045 -0.019892 0.051782 0.382139 -0.158476 0.233647 -5.027855 
-0.000162 -0.058366 0.041952 -0.000006 -0.023674 0.050371 0.381214 -0.158865 0.232790 -5.021656 
-0.000160 -0.058189 0.042727 -0.000061 -0.027241 0.048953 0.380280 -0.159253 0.231932 -5.015455 
-0.000158 -0.044801 0.040731 -0.000118 -0.030560 0.047526 0.379336 -0.159641 0.231075 -5.009253 
-0.000157 -0.017046 0.036083 -0.000176 -0.033598 0.046092 0.378382 -0.160028 0.230217 -5.003050 
-0.000155 0.018986 0.029084 -0.000233 -0.036323 0.044650 0.377419 -0.160414 0.229359 -4.996845 
-0.000153 0.043039 0.020192 -0.000289 -0.038711 0.043201 0.376447 -0.160800 0.228501 -4.990639 
-0.000151 0.044623 0.009990 -0.000341 -0.040738 0.041744 0.375464 -0.161186 0.227643 -4.984432 
-0.000150 0.030843 -0.000860 -0.000389 -0.042385 0.040281 0.374473 -0.161571 0.226784 -4.978224 
-0.000148 0.009679 -0.011665 -0.000432 -0.043641 0.038810 0.373472 -0.161955 0.225926 -4.972014 
-0.000146 -0.013339 -0.021748 -0.000467 -0.044495 0.037334 0.372461 -0.162339 0.225067 -4.965803 
-0.000144 -0.034096 -0.030491 -0.000495 -0.044944 0.035851 0.371441 -0.162723 0.224208 -4.959591 
-0.000142 -0.048827 -0.037370 -0.000514 -0.044988 0.034362 0.370412 -0.163106 0.223348 -4.953377 
-0.000141 -0.053331 -0.041985 -0.000524 -0.044634 0.032867 0.369373 -0.163488 0.222489 -4.947163 
-0.000139 -0.042662 -0.044077 -0.000525 -0.043890 0.031367 0.368326 -0.163870 0.221629 -4.940947 
-0.000137 -0.013658 -0.043534 -0.000516 -0.042770 0.029861 0.367268 -0.164251 0.220769 -4.934729 
-0.000135 0.023526 -0.040401 -0.000497 -0.041291 0.028351 0.366202 -0.164632 0.219909 -4.928511 
-0.000133 0.047118 -0.034867 -0.000469 -0.039472 0.026835 0.365126 -0.165012 0.219049 -4.922291 
-0.000132 0.052239 -0.027259 -0.000432 -0.037335 0.025315 0.364042 -0.165391 0.218188 -4.916070 
-0.000130 0.043594 -0.018027 -0.000388 -0.034904 0.023791 0.362948 -0.165771 0.217327 -4.909847 
-0.000128 0.026221 -0.007715 -0.000337 -0.032205 0.022263 0.361845 -0.166149 0.216466 -4.903624 
-0.000126 0.004265 0.003058 -0.000280 -0.029265 0.020731 0.360732 -0.166527 0.215605 -4.897398 
-0.000124 -0.018450 0.013635 -0.000220 -0.026111 0.019195 0.359611 -0.166905 0.214744 -4.891172 
-0.000123 -0.037566 0.023359 -0.000157 -0.022770 0.017656 0.358481 -0.167282 0.213883 -4.884945 
-0.000121 -0.047106 0.031612 -0.000093 -0.019271 0.016114 0.357342 -0.167658 0.213021 -4.878716 
-0.000119 -0.038906 0.037857 -0.000030 -0.015641 0.014570 0.356194 -0.168034 0.212159 -4.872486 
-0.000117 -0.008940 0.041674 0.000031 -0.011907 0.013023 0.355037 -0.168409 0.211297 -4.866255 
-0.000115 0.026434 0.042802 0.000088 -0.008096 0.011473 0.353871 -0.168784 0.210435 -4.860022 
-0.000113 0.049957 0.041153 0.000140 -0.004235 0.009922 0.352696 -0.169158 0.209572 -4.853788 
-0.000111 0.058748 0.036826 0.000186 -0.000347 0.008369 0.351513 -0.169532 0.208710 -4.847553 
-0.000110 0.054925 0.030104 0.000224 0.003542 0.006814 0.350320 -0.169905 0.207847 -4.841317 
-0.000108 0.041244 0.021428 0.000255 0.007409 0.005258 0.349119 -0.170277 0.206984 -4.835080 
-0.000106 0.020488 0.011367 0.000277 0.011232 0.003701 0.347910 -0.170649 0.206120 -4.828841 
-0.000104 -0.004108 0.000575 0.000289 0.014989 0.002144 0.346691 -0.171021 0.205257 -4.822601 
-0.000102 -0.027772 -0.010261 0.000293 0.018659 0.000586 0.345464 -0.171391 0.204393 -4.816360 
-0.000100 -0.042253 -0.020461 0.000287 0.022224 -0.000972 0.344228 -0.171762 0.203530 -4.810117 
-0.000098 -0.035459 -0.029401 0.000272 0.025665 -0.002529 0.342984 -0.172131 0.202666 -4.803873 
-0.000096 -0.006506 -0.036547 0.000248 0.028964 -0.004087 0.341731 -0.172501 0.201802 -4.797628 
-0.000094 0.025688 -0.041481 0.000217 0.032105 -0.005643 0.340470 -0.172869 0.200937 -4.791382 
-0.000092 0.049307 -0.043923 0.000178 0.035072 -0.007199 0.339200 -0.173237 0.200073 -4.785134 
-0.000090 0.061417 -0.043742 0.000134 0.037851 -0.008753 0.337922 -0.173605 0.199208 -4.778885 
-0.000088 0.062051 -0.040957 0.000084 0.040427 -0.010306 0.336635 -0.173972 0.198343 -4.772635 
-0.000087 0.052052 -0.035735 0.000030 0.042789 -0.011857 0.335340 -0.174338 0.197478 -4.766384 
-0.000085 0.032720 -0.028384 -0.000026 0.044925 -0.013406 0.334037 -0.174704 0.196613 -4.760132 
-0.000083 0.006366 -0.019335 -0.000084 0.046822 -0.014952 0.332726 -0.175069 0.195748 -4.753878 
-0.000081 -0.021881 -0.009124 -0.000142 0.048473 -0.016496 0.331406 -0.175434 0.194882 -4.747623 
-0.000079 -0.040419 0.001638 -0.000198 0.049866 -0.018037 0.330078 -0.175798 0.194016 -4.741367 
-0.000077 -0.034250 0.012294 -0.000252 0.050994 -0.019575 0.328742 -0.176161 0.193150 -4.735109 
-0.000075 -0.008875 0.022181 -0.000301 0.051850 -0.021109 0.327397 -0.176524 0.192284 -4.728851 
-0.000073 0.019831 0.030670 -0.000345 0.052428 -0.022640 0.326045 -0.176887 0.191418 -4.722591 
-0.000071 0.043436 0.037208 -0.000383 0.052722 -0.024166 0.324684 -0.177248 0.190552 -4.716330 
-0.000070 0.058488 0.041358 -0.000413 0.052728 -0.025688 0.323316 -0.177610 0.189685 -4.710068 
-0.000068 0.063405 0.042838 -0.000435 0.052442 -0.027206 0.321939 -0.177970 0.188818 -4.703804 
-0.000066 0.057287 0.041538 -0.000447 0.051864 -0.028718 0.320555 -0.178330 0.187951 -4.697539 
-0.000064 0.039733 0.037538 -0.000451 0.050993 -0.030225 0.319162 -0.178690 0.187084 -4.691273 
-0.000062 0.011738 0.031100 -0.000444 0.049829 -0.031727 0.317762 -0.179049 0.186217 -4.685006 
-0.000060 -0.020859 0.022649 -0.000428 0.048373 -0.033224 0.316354 -0.179407 0.185349 -4.678738 
-0.000058 -0.041528 0.012741 -0.000402 0.046631 -0.034714 0.314938 -0.179765 0.184482 -4.672468 
-0.000056 -0.037088 0.002017 -0.000368 0.044607 -0.036197 0.313514 -0.180122 0.183614 -4.666197 
-0.000054 -0.016643 -0.008837 -0.000326 0.042308 -0.037675 0.312083 -0.180478 0.182746 -4.659925 
-0.000052 0.008544 -0.019143 -0.000276 0.039743 -0.039145 0.310643 -0.180834 0.181878 -4.653652 
-0.000050 0.031922 -0.028271 -0.000221 0.036922 -0.040608 0.309197 -0.181190 0.181009 -4.647377 
-0.000049 0.049622 -0.035675 -0.000161 0.033859 -0.042064 0.307742 -0.181545 0.180141 -4.641102 
-0.000047 0.058810 -0.040922 -0.000099 0.030568 -0.043512 0.306280 -0.181899 0.179272 -4.634825 
-0.000045 0.056897 -0.043713 -0.000035 0.027067 -0.044952 0.304811 -0.182253 0.178404 -4.628547 
-0.000043 0.041443 -0.043893 0.000029 0.023375 -0.046384 0.303333 -0.182606 0.177535 -4.622267 
-0.000041 0.011787 -0.041457 0.000091 0.019514 -0.047807 0.301849 -0.182958 0.176666 -4.615987 
-0.000039 -0.024008 -0.036553 0.000149 0.015509 -0.049221 0.300357 -0.183310 0.175796 -4.609705 
-0.000038 -0.044804 -0.029465 0.000203 0.011386 -0.050626 0.298858 -0.183661 0.174927 -4.603422 
-0.000036 -0.043613 -0.020610 0.000251 0.007174 -0.052022 0.297351 -0.184012 0.174057 -4.597138 
-0.000034 -0.028365 -0.010510 0.000291 0.002905 -0.053408 0.295837 -0.184362 0.173187 -4.590853 
-0.000032 -0.006657 0.000229 0.000324 -0.001387 -0.054784 0.294316 -0.184711 0.172318 -4.584566 
-0.000030 0.016274 0.010953 0.000348 -0.005669 -0.056150 0.292787 -0.185060 0.171448 -4.578279 
-0.000029 0.036418 0.020991 0.000363 -0.009902 -0.057505 0.291252 -0.185409 0.170577 -4.571990 
-0.000027 0.049978 0.029706 0.000369 -0.014051 -0.058850 0.289709 -0.185756 0.169707 -4.565700 
-0.000025 0.052626 0.036529 0.000366 -0.018076 -0.060183 0.288159 -0.186103 0.168836 -4.559408 
-0.000023 0.039357 0.041007 0.000353 -0.021940 -0.061506 0.286602 -0.186450 0.167966 -4.553116 
-0.000022 0.007986 0.042835 0.000332 -0.025606 -0.062816 0.285038 -0.186796 0.167095 -4.546822 
-0.000020 -0.028336 0.041885 0.000303 -0.029037 -0.064115 0.283467 -0.187141 0.166224 -4.540527 
-0.000018 -0.049113 0.038216 0.000266 -0.032200 -0.065402 0.281889 -0.187486 0.165353 -4.534231 
-0.000016 -0.051897 0.032069 0.000223 -0.035064 -0.066676 0.280304 -0.187830 0.164482 -4.527934 
-0.000015 -0.041710 0.023853 0.000174 -0.037601 -0.067937 0.278712 -0.188173 0.163610 -4.521636 
-0.000013 -0.023438 0.014107 0.000121 -0.039785 -0.069186 0.277114 -0.188516 0.162739 -4.515336 
-0.000011 -0.001129 0.003465 0.000065 -0.041599 -0.070422 0.275508 -0.188859 0.161867 -4.509035 
-0.000009 0.021376 -0.007396 0.000007 -0.043024 -0.071644 0.273896 -0.189200 0.160995 -4.502733 
-0.000008 0.039548 -0.017798 -0.000051 -0.044052 -0.072852 0.272277 -0.189541 0.160123 -4.496430 
-0.000006 0.047067 -0.027104 -0.000109 -0.044677 -0.074047 0.270652 -0.189882 0.159251 -4.490126 
-0.000004 0.035625 -0.034759 -0.000163 -0.044896 -0.075227 0.269020 -0.190221 0.158379 -4.483820 
-0.000003 0.003348 -0.040315 -0.000215 -0.044714 -0.076393 0.267381 -0.190561 0.157506 -4.477513 
-0.000001 -0.030928 -0.043451 -0.000261 -0.044139 -0.077544 0.265736 -0.190899 0.156633 -4.471205 
0.000001 -0.052264 -0.043991 -0.000301 -0.043182 -0.078680 0.264084 -0.191237 0.155761 -4.464896 
0.000002 -0.059070 -0.041909 -0.000334 -0.041858 -0.079801 0.262426 -0.191575 0.154888 -4.458586 
0.000004 -0.053669 -0.037326 -0.000358 -0.040186 -0.080907 0.260762 -0.191911 0.154015 -4.452274 
0.000005 -0.038807 -0.030510 -0.000374 -0.038188 -0.081997 0.259091 -0.192247 0.153142 -4.445961 
0.000007 -0.017279 -0.021858 -0.000380 -0.035885 -0.083071 0.257414 -0.192583 0.152268 -4.439648 
0.000008 0.007549 -0.011880 -0.000377 -0.033304 -0.084129 0.255730 -0.192918 0.151395 -4.433333 
0.000010 0.030543 -0.001174 -0.000364 -0.030470 -0.085170 0.254040 -0.193252 0.150521 -4.427017 
0.000011 0.042754 0.009604 -0.000341 -0.027411 -0.086196 0.252344 -0.193586 0.149648 -4.420700 
0.000013 0.032183 0.019783 -0.000310 -0.024153 -0.087204 0.250642 -0.193919 0.148774 -4.414381 
0.000014 0.001561 0.028714 -0.000270 -0.020725 -0.088195 0.248934 -0.194251 0.147900 -4.408062 
0.000016 -0.029799 0.035814 -0.000222 -0.017154 -0.089169 0.247220 -0.194583 0.147026 -4.401741 
0.000017 -0.051826 0.040613 -0.000168 -0.013468 -0.090126 0.245500 -0.194914 0.146152 -4.395419 
0.000019 -0.062270 0.042788 -0.000110 -0.009693 -0.091065 0.243773 -0.195245 0.145277 -4.389095 
0.000020 -0.061336 0.042189 -0.000048 -0.005855 -0.091986 0.242041 -0.195575 0.144403 -4.382771 
0.000022 -0.049914 0.038854 0.000016 -0.001981 -0.092889 0.240303 -0.195904 0.143528 -4.376446 
0.000023 -0.029386 0.033005 0.000080 0.001906 -0.093774 0.238559 -0.196233 0.142653 -4.370119 
0.000024 -0.002312 0.025032 0.000143 0.005781 -0.094640 0.236809 -0.196561 0.141778 -4.363791 
0.000026 0.025489 0.015460 0.000202 0.009623 -0.095487 0.235053 -0.196888 0.140903 -4.357462 
0.000027 0.041221 0.004911 0.000258 0.013408 -0.096316 0.233292 -0.197215 0.140028 -4.351132 
0.000028 0.031302 -0.005945 0.000307 0.017116 -0.097126 0.231525 -0.197541 0.139153 -4.344801 
0.000030 0.004637 -0.016430 0.000349 0.020728 -0.097917 0.229753 -0.197866 0.138278 -4.338469 
0.000031 -0.023665 -0.025905 0.000384 0.024224 -0.098688 0.227974 -0.198191 0.137402 -4.332136 
0.000032 -0.046179 -0.033803 0.000410 0.027586 -0.099439 0.226191 -0.198515 0.136526 -4.325801 
0.000034 -0.059850 -0.039660 0.000428 0.030798 -0.100171 0.224401 -0.198839 0.135651 -4.319465 
0.000035 -0.063230 -0.043139 0.000435 0.033844 -0.100883 0.222607 -0.199162 0.134775 -4.313128 
0.000036 -0.055473 -0.044040 0.000434 0.036708 -0.101575 0.220806 -0.199484 0.133899 -4.306790 
0.000037 -0.036281 -0.042314 0.000423 0.039377 -0.102247 0.219001 -0.199806 0.133023 -4.300451 
0.000039 -0.007043 -0.038059 0.000403 0.041837 -0.102898 0.217190 -0.200127 0.132146 -4.294110 
0.000040 0.025141 -0.031522 0.000375 0.044076 -0.103529 0.215374 -0.200447 0.131270 -4.287769 
0.000041 0.042394 -0.023082 0.000339 0.046083 -0.104139 0.213553 -0.200767 0.130393 -4.281426 
0.000042 0.034800 -0.013236 0.000297 0.047846 -0.104728 0.211726 -0.201086 0.129517 -4.275083 
0.000043 0.013123 -0.002576 0.000248 0.049357 -0.105296 0.209894 -0.201405 0.128640 -4.268738 
0.000044 -0.012094 0.008246 0.000195 0.050606 -0.105844 0.208058 -0.201722 0.127763 -4.262392 
0.000045 -0.034844 0.018554 0.000138 0.051587 -0.106370 0.206216 -0.202040 0.126886 -4.256044 
0.000046 -0.051486 0.027691 0.000079 0.052291 -0.106874 0.204369 -0.202356 0.126009 -4.249696 
0.000047 -0.059249 0.035060 0.000020 0.052714 -0.107358 0.202517 -0.202672 0.125132 -4.243347 
0.000048 -0.055545 0.040176 -0.000039 0.052850 -0.107819 0.200660 -0.202987 0.124255 -4.236996 
0.000049 -0.038001 0.042694 -0.000096 0.052697 -0.108259 0.198799 -0.203302 0.123377 -4.230645 
0.000050 -0.006594 0.042446 -0.000150 0.052251 -0.108677 0.196932 -0.203616 0.122500 -4.224292 
0.000051 0.028444 0.039447 -0.000199 0.051511 -0.109074 0.195061 -0.203929 0.121622 -4.217938 
0.000052 0.045902 0.033902 -0.000242 0.050477 -0.109448 0.193185 -0.204242 0.120744 -4.211583 
0.000053 0.042164 0.026180 -0.000278 0.049151 -0.109800 0.191304 -0.204554 0.119866 -4.205226 
0.000054 0.025626 0.016792 -0.000306 0.047536 -0.110131 0.189419 -0.204865 0.118988 -4.198869 
0.000055 0.003487 0.006346 -0.000325 0.045635 -0.110439 0.187529 -0.205176 0.118110 -4.192511 
0.000056 -0.019273 -0.004494 -0.000335 0.043456 -0.110724 0.185635 -0.205486 0.117232 -4.186151 
0.000057 -0.038728 -0.015052 -0.000335 0.041005 -0.110987 0.183736 -0.205795 0.116354 -4.179790 
0.000058 -0.051039 -0.024685 -0.000325 0.038294 -0.111228 0.181832 -0.206104 0.115475 -4.173429 
0.000059 -0.051742 -0.032817 -0.000305 0.035333 -0.111447 0.179925 -0.206412 0.114597 -4.167066 
0.000059 -0.035833 -0.038970 -0.000276 0.032137 -0.111642 0.178012 -0.206719 0.113718 -4.160702 
0.000060 -0.002396 -0.042787 -0.000238 0.028722 -0.111816 0.176096 -0.207026 0.112840 -4.154336 
0.000061 0.032576 -0.044048 -0.000193 0.025107 -0.111966 0.174175 -0.207332 0.111961 -4.147970 
0.000062 0.050586 -0.042679 -0.000141 0.021313 -0.112094 0.172250 -0.207637 0.111082 -4.141603 
0.000062 0.051198 -0.038756 -0.000084 0.017362 -0.112199 0.170321 -0.207942 0.110203 -4.135234 
0.000063 0.039597 -0.032505 -0.000023 0.013282 -0.112282 0.168387 -0.208246 0.109324 -4.128865 
0.000064 0.020522 -0.024287 0.000040 0.009100 -0.112342 0.166450 -0.208550 0.108445 -4.122494 
0.000064 -0.002060 -0.014585 0.000104 0.004847 -0.112378 0.164509 -0.208852 0.107565 -4.116122 
0.000065 -0.024266 -0.003982 0.000166 0.000556 -0.112393 0.162563 -0.209155 0.106686 -4.109749 
0.000065 -0.041372 0.006872 0.000227 -0.003740 -0.112384 0.160614 -0.209456 0.105806 -4.103375 
0.000066 -0.046697 0.017299 0.000283 -0.008004 -0.112352 0.158660 -0.209757 0.104927 -4.097001 
0.000067 -0.031941 0.026632 0.000333 -0.012198 -0.112298 0.156703 -0.210057 0.104047 -4.090624 
0.000067 0.002139 0.034263 0.000377 -0.016285 -0.112221 0.154742 -0.210356 0.103167 -4.084247 
0.000068 0.035025 0.039689 0.000414 -0.020227 -0.112121 0.152778 -0.210655 0.102287 -4.077869 
0.000068 0.054193 0.042549 0.000442 -0.023986 -0.111999 0.150809 -0.210953 0.101407 -4.071489 
0.000069 0.059088 0.042652 0.000461 -0.027526 -0.111853 0.148837 -0.211250 0.100527 -4.065109 
0.000069 0.052178 0.039995 0.000471 -0.030811 -0.111685 0.146861 -0.211547 0.099647 -4.058727 
0.000070 0.036197 0.034759 0.000471 -0.033810 -0.111495 0.144882 -0.211843 0.098767 -4.052345 
0.000070 0.013969 0.027296 0.000463 -0.036492 -0.111281 0.142899 -0.212139 0.097887 -4.045961 
0.000070 -0.010984 0.018101 0.000445 -0.038833 -0.111046 0.140913 -0.212433 0.097006 -4.039576 
0.000071 -0.033119 0.007769 0.000418 -0.040809 -0.110787 0.138923 -0.212727 0.096126 -4.033190 
0.000071 -0.042778 -0.003043 0.000383 -0.042405 -0.110506 0.136930 -0.213021 0.095245 -4.026803 
0.000072 -0.028473 -0.013663 0.000342 -0.043607 -0.110203 0.134934 -0.213314 0.094364 -4.020415 
0.000072 0.003346 -0.023444 0.000294 -0.044408 -0.109878 0.132934 -0.213606 0.093483 -4.014026 
0.000072 0.033698 -0.031802 0.000241 -0.044804 -0.109530 0.130931 -0.213897 0.092603 -4.007636 
0.000072 0.054117 -0.038243 0.000184 -0.044797 -0.109160 0.128925 -0.214188 0.091722 -4.001244 
0.000073 0.062922 -0.042394 0.000124 -0.044393 -0.108767 0.126916 -0.214478 0.090841 -3.994852 
0.000073 0.060456 -0.044012 0.000064 -0.043602 -0.108353 0.124904 -0.214767 0.089960 -3.988458 
0.000073 0.047657 -0.043001 0.000003 -0.042439 -0.107917 0.122889 -0.215055 0.089078 -3.982064 
0.000073 0.026000 -0.039414 -0.000056 -0.040920 -0.107459 0.120870 -0.215343 0.088197 -3.975668 
0.000074 -0.001670 -0.033455 -0.000113 -0.039066 -0.106979 0.118849 -0.215631 0.087316 -3.969271 
0.000074 -0.028764 -0.025467 -0.000165 -0.036898 -0.106478 0.116825 -0.215917 0.086434 -3.962873 
0.000074 -0.041367 -0.015919 -0.000211 -0.034440 -0.105955 0.114798 -0.216203 0.085553 -3.956475 
0.000074 -0.028015 -0.005385 -0.000251 -0.031719 -0.105411 0.112768 -0.216488 0.084671 -3.950075 
0.000074 -0.000402 0.005490 -0.000282 -0.028761 -0.104846 0.110736 -0.216773 0.083789 -3.943674 
0.000074 0.027369 0.016023 -0.000306 -0.025593 -0.104259 0.108701 -0.217057 0.082908 -3.937272 
0.000074 0.048761 0.025541 -0.000319 -0.022242 -0.103651 0.106663 -0.217340 0.082026 -3.930868 
0.000074 0.061052 0.033426 -0.000323 -0.018736 -0.103023 0.104622 -0.217622 0.081144 -3.924464 
0.000074 0.062905 0.039157 -0.000317 -0.015103 -0.102373 0.102579 -0.217904 0.080262 -3.918059 
0.000074 0.053525 0.042355 -0.000301 -0.011370 -0.101704 0.100534 -0.218185 0.079380 -3.911653 
0.000074 0.032736 0.042810 -0.000275 -0.007563 -0.101013 0.098486 -0.218465 0.078498 -3.905246 
0.000074 0.002401 0.040496 -0.000240 -0.003707 -0.100303 0.096436 -0.218745 0.077616 -3.898837 
0.000074 -0.028966 0.035575 -0.000198 0.000173 -0.099572 0.094383 -0.219024 0.076733 -3.892428 
0.000074 -0.042585 0.028380 -0.000148 0.004051 -0.098821 0.092328 -0.219302 0.075851 -3.886017 
0.000074 -0.032153 0.019387 -0.000092 0.007906 -0.098050 0.090271 -0.219580 0.074969 -3.879606 
0.000074 -0.009464 0.009180 -0.000032 0.011715 -0.097260 0.088212 -0.219857 0.074086 -3.873193 
0.000074 0.015677 -0.001593 0.000030 0.015456 -0.096451 0.086150 -0.220133 0.073204 -3.866779 
0.000074 0.037744 -0.012264 0.000094 0.019110 -0.095622 0.084087 -0.220409 0.072321 -3.860365 
0.000073 0.053285 -0.022183 0.000157 0.022657 -0.094774 0.082021 -0.220683 0.071438 -3.853949 
0.000073 0.059582 -0.030758 0.000218 0.026079 -0.093907 0.079953 -0.220958 0.070556 -3.847532 
0.000073 0.054041 -0.037481 0.000275 0.029359 -0.093021 0.077884 -0.221231 0.069673 -3.841114 
0.000073 0.034401 -0.041961 0.000328 0.032480 -0.092117 0.075812 -0.221504 0.068790 -3.834695 
0.000073 0.001446 -0.043935 0.000374 0.035426 -0.091194 0.073739 -0.221776 0.067907 -3.828275 
0.000072 -0.032294 -0.043282 0.000412 0.038184 -0.090254 0.071664 -0.222047 0.067024 -3.821855 
0.000072 -0.046401 -0.040035 0.000443 0.040739 -0.089295 0.069587 -0.222318 0.066141 -3.815433 
0.000072 -0.040317 -0.034375 0.000464 0.043079 -0.088319 0.067508 -0.222588 0.065258 -3.809010 
0.000071 -0.022633 -0.026625 0.000477 0.045191 -0.087325 0.065428 -0.222857 0.064375 -3.802586 
0.000071 -0.000158 -0.017241 0.000479 0.047066 -0.086314 0.063346 -0.223125 0.063492 -3.796160 
0.000071 0.022358 -0.006787 0.000473 0.048692 -0.085286 0.061263 -0.223393 0.062608 -3.789734 
0.000070 0.041055 0.004096 0.000457 0.050061 -0.084241 0.059178 -0.223660 0.061725 -3.783307 
0.000070 0.052037 0.014724 0.000432 0.051164 -0.083179 0.057092 -0.223927 0.060842 -3.776879 
0.000070 0.050709 0.024419 0.000398 0.051995 -0.082101 0.055004 -0.224192 0.059958 -3.770450 
0.000069 0.032141 0.032548 0.000358 0.052546 -0.081007 0.052915 -0.224457 0.059075 -3.764020 
0.000069 -0.002989 0.038578 0.000310 0.052813 -0.079897 0.050825 -0.224722 0.058191 -3.757588 
0.000068 -0.036206 0.042110 0.000258 0.052791 -0.078771 0.048733 -0.224985 0.057308 -3.751156 
0.000068 -0.051516 0.042916 0.000200 0.052477 -0.077630 0.046640 -0.225248 0.056424 -3.744723 
0.000067 -0.050098 0.040948 0.000140 0.051870 -0.076474 0.044546 -0.225510 0.055540 -3.738288 
0.000067 -0.037195 0.036347 0.000078 0.050969 -0.075302 0.042451 -0.225772 0.054656 -3.731853 
0.000067 -0.017402 0.029427 0.000016 0.049774 -0.074116 0.040355 -0.226032 0.053773 -3.725417 
0.000066 0.005379 0.020648 -0.000045 0.048287 -0.072916 0.038258 -0.226292 0.052889 -3.718979 
0.000066 0.027202 0.010577 -0.000103 0.046513 -0.071701 0.036161 -0.226552 0.052005 -3.712541 
0.000065 0.043123 -0.000145 -0.000157 0.044456 -0.070472 0.034062 -0.226810 0.051121 -3.706101 
0.000065 0.046099 -0.010855 -0.000207 0.042125 -0.069230 0.031962 -0.227068 0.050237 -3.699661 
0.000064 0.028039 -0.020900 -0.000249 0.039526 -0.067974 0.029862 -0.227325 0.049353 -3.693220 
0.000064 -0.007286 -0.029682 -0.000284 0.036673 -0.066706 0.027760 -0.227582 0.048469 -3.686777 
0.000063 -0.038560 -0.036680 -0.000311 0.033577 -0.065424 0.025659 -0.227837 0.047585 -3.680334 
0.000062 -0.055595 -0.041485 -0.000328 0.030254 -0.064129 0.023556 -0.228092 0.046700 -3.673889 
0.000062 -0.058651 -0.043812 -0.000336 0.026722 -0.062823 0.021453 -0.228347 0.045816 -3.667444 
0.000061 -0.050294 -0.043520 -0.000333 0.023001 -0.061504 0.019350 -0.228600 0.044932 -3.660997 
0.000061 -0.033250 -0.040617 -0.000321 0.019112 -0.060173 0.017245 -0.228853 0.044048 -3.654550 
0.000060 -0.010388 -0.035261 -0.000298 0.015082 -0.058831 0.015141 -0.229105 0.043163 -3.648101 
0.000059 0.014585 -0.027759 -0.000267 0.010937 -0.057478 0.013036 -0.229357 0.042279 -3.641652 
0.000059 0.035666 -0.018549 -0.000227 0.006707 -0.056113 0.010931 -0.229607 0.041395 -3.635201 
0.000058 0.042494 -0.008186 -0.000180 0.002423 -0.054738 0.008826 -0.229857 0.040510 -3.628750 
0.000057 0.024603 0.002694 -0.000126 -0.001880 -0.053353 0.006720 -0.230107 0.039626 -3.622298 
0.000057 -0.007974 0.013407 -0.000068 -0.006166 -0.051957 0.004614 -0.230355 0.038741 -3.615844 
0.000056 -0.037170 0.023266 -0.000007 -0.010400 -0.050551 0.002508 -0.230603 0.037856 -3.609390 
0.000055 -0.055962 0.031632 0.000056 -0.014542 -0.049136 0.000402 -0.230850 0.036972 -3.602934 
0.000055 -0.063137 0.037954 0.000119 -0.018556 -0.047712 -0.001704 -0.231096 0.036087 -3.596478 
0.000054 -0.059157 0.041817 0.000181 -0.022402 -0.046278 -0.003810 -0.231342 0.035203 -3.590020 
0.000053 -0.045011 0.042972 0.000239 -0.026044 -0.044836 -0.005916 -0.231587 0.034318 -3.583562 
0.000052 -0.022283 0.041352 0.000292 -0.029447 -0.043385 -0.008021 -0.231831 0.033433 -3.577103 
0.000052 0.005854 0.037077 0.000340 -0.032575 -0.041926 -0.010127 -0.232075 0.032548 -3.570642 
0.000051 0.031955 0.030439 0.000381 -0.035400 -0.040460 -0.012232 -0.232317 0.031664 -3.564181 
0.000050 0.041140 0.021882 0.000413 -0.037892 -0.038985 -0.014337 -0.232559 0.030779 -3.557719 
0.000049 0.024695 0.011959 0.000437 -0.040030 -0.037504 -0.016442 -0.232800 0.029894 -3.551255 
0.000049 -0.003567 0.001299 0.000452 -0.041794 -0.036015 -0.018546 -0.233041 0.029009 -3.544791 
0.000048 -0.030691 -0.009437 0.000458 -0.043168 -0.034520 -0.020649 -0.233281 0.028124 -3.538326 
0.000047 -0.050918 -0.019598 0.000453 -0.044144 -0.033018 -0.022753 -0.233520 0.027239 -3.531860 
0.000046 -0.061816 -0.028576 0.000440 -0.044717 -0.031510 -0.024855 -0.233758 0.026354 -3.525393 
0.000046 -0.062140 -0.035841 0.000417 -0.044885 -0.029997 -0.026957 -0.233996 0.025469 -3.518924 
0.000045 -0.051145 -0.040965 0.000386 -0.044654 -0.028477 -0.029059 -0.234233 0.024584 -3.512455 
0.000044 -0.028803 -0.043644 0.000347 -0.044033 -0.026953 -0.031159 -0.234469 0.023699 -3.505985 
0.000043 0.002467 -0.043713 0.000301 -0.043032 -0.025423 -0.033259 -0.234704 0.022814 -3.499514 
0.000042 0.032594 -0.041157 0.000249 -0.041669 -0.023889 -0.035358 -0.234939 0.021929 -3.493042 
0.000042 0.042481 -0.036113 0.000193 -0.039962 -0.022351 -0.037457 -0.235173 0.021044 -3.486569 
0.000041 0.029524 -0.028867 0.000133 -0.037931 -0.020808 -0.039554 -0.235406 0.020159 -3.480095 
0.000040 0.006029 -0.019842 0.000071 -0.035602 -0.019262 -0.041650 -0.235638 0.019274 -3.473620 
